EXPENDITURE_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,ACTION,AMOUNT,EXPENDITURE_DATE,PURPOSE,RECIPIENT,CLIENT_ID,CREATED_DATE
10466,2017-04-01,2017-06-30,46161,advisor,1500,2017-06-07,advisor,"Thomas O'Donnell, 4303 N Wolcott",36201,2017-07-10
10467,2017-04-01,2017-06-30,47122,advisor,1500,2017-04-03,advisor,"Thomas O'Donnell, 4303 N Wolcott, Chgo, IL 60613",36201,2017-07-10
10468,2017-04-01,2017-06-30,47122,advisor,1500,2017-05-18,advisor,"Thomas O'Donnell, 4303 W Wolcott. Chgo, IL 60613",36201,2017-07-10
10469,2017-04-01,2017-06-30,47122,advisor,1500,2017-06-07,advisor,"Thomas O'Donnell, 4303 N Wolcott",36201,2017-07-10
10470,2017-04-01,2017-06-30,47122,advisor,1500,2017-05-18,advisor,"Thomas O'Donnell, 4303 N Wolcott, Chgo, IL 60613",36241,2017-07-10
10471,2017-04-01,2017-06-30,47122,advisor,1500,2017-06-07,advisor,"Thomas O'Donnell, 4303 N Wolcott, Chgo, IL 60613",36241,2017-07-10
10472,2017-04-01,2017-06-30,47122,advisor,1500,2017-04-03,advisor,"Thomas O'Donnell, 4303 N Wolcott, Chgo, IL 60613",36241,2017-07-10
10481,2017-04-01,2017-06-30,38471,"Volunteer opportunities and liquor license",266,2017-06-14,Hotel,"Chicago Hilton",12565,2017-07-10
10501,2017-04-01,2017-06-30,47161,advisor,1500,2017-04-03,advisor,"Thomas O'Donnell, 4303 N Wolcott, Chgo, IL 60613",36201,2017-07-10
10502,2017-04-01,2017-06-30,47161,advisor,1500,2017-05-18,advisor,"Thomas O'Donnell, 4303 W Wolcott. Chgo, IL 60613",36201,2017-07-10
10503,2017-04-01,2017-06-30,47161,advisor,1500,2017-06-07,advisor,"Thomas O'Donnell, 4303 N Wolcott",36201,2017-07-10
10504,2017-04-01,2017-06-30,47161,advisor,1500,2017-06-07,advisor,"Thomas O'Donnell, 4303 N Wolcott, Chgo, IL 60613",36241,2017-07-10
10505,2017-04-01,2017-06-30,47161,advisor,1500,2017-05-18,advisor,"Thomas O'Donnell, 4303 N Wolcott, Chgo, IL 60613",36241,2017-07-10
10506,2017-04-01,2017-06-30,47161,advisor,1500,2017-04-03,advisor,"Thomas O'Donnell, 4303 N Wolcott, Chgo, IL 60613",36241,2017-07-10
10521,2017-04-01,2017-06-30,46102,"Minor Change Fee",1500,2017-04-07,"Minor Change Fee","City of Chicago, 121 N. LaSalle, Chicago, Illinois  60602, Municipal Corporation",13011,2017-07-10
10522,2017-04-01,2017-06-30,47141,"Application Fee",1500,2017-06-20,"Application Fee","City of Chicago, 121 N. LaSalle Street, Chicago, Illinois 60602, Municipality",33301,2017-07-10
10523,2017-04-01,2017-06-30,47141,"Postage for zoning mailing",2849,2017-06-27,"Postage Reimbursement","Matt Forte, P.O. Box 56535, Chicago, IL  60656, Client",33301,2017-07-10
10541,2017-04-01,2017-06-30,47241,"Minor Change Fee",1500,2017-04-07,"Minor Change Fee","City of Chicago, 121 N. LaSalle, Chicago, Illinois  60602, Municipal Corporation",13011,2017-07-11
10561,2017-04-01,2017-06-30,39703,"CDOT ? Operations & Back Office Meetings",280,2017-04-20,Airfare,"Southwest Airlines Co. 2702 Love Field Drive. Dallas, Texas 75235",34301,2017-07-11
10562,2017-04-01,2017-06-30,39703,"CDOT ? Operations & Back Office Meetings",730,2017-05-18,Airfare,"Southwest Airlines Co. 2702 Love Field Drive. Dallas, Texas 75235",34301,2017-07-11
10563,2017-04-01,2017-06-30,39703,"CDOT ? Operations & Back Office Meetings",393,2017-06-15,Airfare,"Southwest Airlines Co. 2702 Love Field Drive. Dallas, Texas 75235",34301,2017-07-11
10564,2017-04-01,2017-06-30,47264,"Postage for zoning mailing",2849,2017-06-27,"Postage Reimbursement","Matt Forte, P.O. Box 56535, Chicago, IL  60656, Client",33301,2017-07-11
10565,2017-04-01,2017-06-30,47264,"Application Fee",1500,2017-06-20,"Application Fee","City of Chicago, 121 N. LaSalle Street, Chicago, Illinois 60602, Municipality",33301,2017-07-11
10581,2017-04-01,2017-06-30,47184,"Assessor Fee",500,2017-05-23,"Cook County Assessor Fee","Cook County Assessor, Chicago, Illinois",39463,2017-07-14
10601,2017-04-01,2017-06-30,38463,"Discuss energy accounts and additional products and services",357,2017-05-24,Airfare,"United Airlines",28303,2017-07-17
10602,2017-04-01,2017-06-30,38463,"Discuss energy accounts and additional products and services",678,2017-05-26,Hotel,Marriott,28303,2017-07-17
10621,2017-04-01,2017-06-30,38423,"Administrative -- Financing opportunities.",387,2017-04-25,Airfare,"Delta Air Lines, Inc. PO Box 20706, Atlanta, Georgia 30320-6001. Airline.",15803,2017-07-18
10622,2017-04-01,2017-06-30,46821,variance,525,2017-02-27,"filing fee","City of Chicago",35764,2017-07-18
10625,2017-04-01,2017-06-30,46821,variance,525,2017-06-23,"filing fee","City of Chicago",36382,2017-07-18
10626,2017-04-01,2017-06-30,46821,"special use",1025,2017-04-11,"filing fee","City of Chicago",36381,2017-07-18
10627,2017-04-01,2017-06-30,46821,"2 special uses",2025,2017-04-14,"filing fee","City of Chicago",36383,2017-07-18
10628,2017-04-01,2017-06-30,46821,variance,525,2017-02-08,"filing fee","city of chicago",32645,2017-07-18
10629,2017-04-01,2017-06-30,46821,"special use",1025,2017-05-02,"filing fee","City of Chicago",37866,2017-07-18
10631,2017-04-01,2017-06-30,46821,"3 variances",1525,2017-05-12,"filing fee","City of Chicago",29766,2017-07-18
10632,2017-04-01,2017-06-30,46821,variance,525,2017-04-28,"filing fee","City of Chicago",29766,2017-07-18
10642,2017-04-01,2017-06-30,46821,"zoning change",1025,2017-06-19,"filing fee","City of Chicago",38486,2017-07-18
10643,2017-04-01,2017-06-30,46821,"special use",1025,2017-06-15,"filing fee","City of Chicago",26341,2017-07-18
10644,2017-04-01,2017-06-30,46821,"2 variances",1025,2017-06-15,"filing fee","city of chicago",26341,2017-07-18
10645,2017-04-01,2017-06-30,46821,"variance and special use",1525,2017-05-02,"filing fee","City of Chicago",37867,2017-07-18
10646,2017-04-01,2017-06-30,46821,variance,525,2017-04-24,"filing fee","City of Chicago",29146,2017-07-18
10647,2017-04-01,2017-06-30,46821,variance,525,2017-05-05,"filing fee","City of Chicago",37868,2017-07-18
10648,2017-04-01,2017-06-30,46821,"special use",1025,2017-04-11,"filing fee","City of Chicago",37862,2017-07-18
10649,2017-04-01,2017-06-30,46821,"zoning change",1025,2017-05-15,"filing fee","City of Chicago",30402,2017-07-18
10650,2017-04-01,2017-06-30,46821,"zoning change",1025,2017-04-07,"filing fee","City of Chicago",29762,2017-07-18
10651,2017-04-01,2017-06-30,46821,"zoning change",1025,2017-04-05,"filing fee","City of Chicago",37861,2017-07-18
10652,2017-04-01,2017-06-30,46821,"zoning change",1025,2017-06-19,"filing fee","City of Chicago",38488,2017-07-18
10653,2017-04-01,2017-06-30,46821,"zoning change",1025,2017-05-31,"filing fee","City of Chicago",38485,2017-07-18
10654,2017-04-01,2017-06-30,46821,"zoning change",1025,2017-06-19,"filing fee","City of Chicago",38489,2017-07-18
10655,2017-04-01,2017-06-30,46821,"zoning change",1025,2017-05-15,"filing fee","City of Chicago",38483,2017-07-18
10656,2017-04-01,2017-06-30,46821,"zoning change",1025,2017-05-15,"filing fee","City of Chicago",38481,2017-07-18
10657,2017-04-01,2017-06-30,38422,"Administrative -- Financing opportunities.",582,2017-04-28,Airfare,"American Airlines. 4333 Amon Carter Blvd., Fort Worth, Texas 76155. Airline.",15807,2017-07-18
10658,2017-04-01,2017-06-30,38422,"Administrative -- Financing opportunities.",283,2017-04-28,Lodging,"Pennisula Chicago. 108 E Superior Street, Chicago, Illinois 60611. Hotel.",15807,2017-07-18
10661,2017-04-01,2017-06-30,42972,Lobbying,334,2017-06-06,Lodging,"Airbnb, Inc. (888 Brannan Street. San Francisco, CA 94103); Hospitality",28861,2017-07-19
10662,2017-04-01,2017-06-30,42972,Lobbying,589,2017-06-08,Travel,"American Airlines (4255 Amon Carter Blvd, Fort Worth, TX 76155); Travel",28861,2017-07-19
10682,2017-04-01,2017-06-30,38701,"Meeting with Department of Finance",800,2017-04-19,Airfare,"American Airlines; 2500 Victory Ave, Dallas, TX 75219; Airline",28784,2017-07-20
10701,2017-04-01,2017-06-30,47762,"special use",1025,2017-04-11,"filing fee","City of Chicago",36381,2017-07-20
10702,2017-04-01,2017-06-30,47762,"2 variances",1025,2017-06-15,"filing fee","city of chicago",26341,2017-07-20
10703,2017-04-01,2017-06-30,47762,"special use",1025,2017-06-15,"filing fee","City of Chicago",26341,2017-07-20
10704,2017-01-01,2017-03-31,47762,variance,525,2017-02-08,"filing fee","City of Chicago",35184,2017-07-20
10705,2017-04-01,2017-06-30,47762,variance,525,2017-05-05,"filing fee","City of Chicago",37868,2017-07-20
10706,2017-04-01,2017-06-30,47762,"zoning change",1025,2017-04-07,"filing fee","City of Chicago",29762,2017-07-20
10707,2017-04-01,2017-06-30,47762,variance,525,2017-04-24,"filing fee","City of Chicago",29146,2017-07-20
10708,2017-04-01,2017-06-30,47762,"variance and special use",1525,2017-05-02,"filing fee","City of Chicago",37867,2017-07-20
10709,2017-04-01,2017-06-30,47762,"zoning change",1025,2017-06-19,"filing fee","City of Chicago",38486,2017-07-20
10710,2017-04-01,2017-06-30,47762,"special use",1025,2017-04-11,"filing fee","City of Chicago",37862,2017-07-20
10711,2017-04-01,2017-06-30,47762,"special use",1025,2017-05-02,"filing fee","City of Chicago",37866,2017-07-20
10712,2017-01-01,2017-03-31,47762,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34206,2017-07-20
10713,2017-01-01,2017-03-31,47762,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34206,2017-07-20
10714,2017-04-01,2017-06-30,47762,"3 variances",1525,2017-05-12,"filing fee","City of Chicago",29766,2017-07-20
10715,2017-04-01,2017-06-30,47762,variance,525,2017-04-28,"filing fee","City of Chicago",29766,2017-07-20
10716,2017-01-01,2017-03-31,47762,"zoning change",1050,2017-03-23,"filing fee","City of Chicago",29766,2017-07-20
10717,2017-04-01,2017-06-30,47762,"zoning change",1025,2017-05-31,"filing fee","City of Chicago",38485,2017-07-20
10718,2017-01-01,2017-03-31,47762,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34227,2017-07-20
10719,2017-01-01,2017-03-31,47762,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34227,2017-07-20
10720,2017-01-01,2017-03-31,47762,"zoning change",1050,2017-03-23,"filing fee","City of Chicago",35765,2017-07-20
10721,2017-04-01,2017-06-30,47762,"zoning change",1025,2017-06-19,"filing fee","City of Chicago",38489,2017-07-20
10722,2017-04-01,2017-06-30,47762,"zoning change",1025,2017-05-15,"filing fee","City of Chicago",30402,2017-07-20
10723,2017-04-01,2017-06-30,47762,"2 special uses",2025,2017-04-14,"filing fee","City of Chicago",36383,2017-07-20
10724,2017-04-01,2017-06-30,47762,"zoning change",1025,2017-06-19,"filing fee","City of Chicago",38488,2017-07-20
10725,2017-04-01,2017-06-30,47762,variance,525,2017-06-23,"filing fee","City of Chicago",36382,2017-07-20
10726,2017-04-01,2017-06-30,47762,"zoning change",1025,2017-05-15,"filing fee","City of Chicago",38481,2017-07-20
10727,2017-01-01,2017-03-31,47762,variance,525,2017-03-09,"filing fee","City of Chicago",34181,2017-07-20
10728,2017-01-01,2017-03-31,47762,variance,525,2017-03-09,"filing fee","City of Chicago",34181,2017-07-20
10741,2017-04-01,2017-06-30,45022,"Zoning Amendment Filing",1025,2017-06-20,"Zoning Amendment Fee","City Dept of Planning",38241,2017-07-20
10761,2017-04-01,2017-06-30,45001,"Panic Button Ordinance",306,2017-05-22,"Flight from DCA to ORD","United Airlines",38201,2017-07-26
10762,2017-04-01,2017-06-30,45001,"Hotel Panic Button Ordinance",316,2017-05-22,Hotel,"Kimpton Gray",38201,2017-07-26
10937,2017-04-01,2017-06-30,48384,"special use",1025,2017-06-15,"filing fee","City of Chicago",26341,2017-08-02
10938,2017-04-01,2017-06-30,48384,"2 variances",1025,2017-06-15,"filing fee","city of chicago",26341,2017-08-02
10939,2017-04-01,2017-06-30,48384,variance,525,2017-04-24,"filing fee","City of Chicago",29146,2017-08-02
10940,2017-04-01,2017-06-30,48384,"zoning change",1025,2017-04-07,"filing fee","City of Chicago",29762,2017-08-02
10941,2017-04-01,2017-06-30,48384,variance,525,2017-04-28,"filing fee","City of Chicago",29766,2017-08-02
10942,2017-04-01,2017-06-30,48384,"3 variances",1525,2017-05-12,"filing fee","City of Chicago",29766,2017-08-02
10943,2017-01-01,2017-03-31,48384,"zoning change",1050,2017-03-23,"filing fee","City of Chicago",29766,2017-08-02
10944,2017-04-01,2017-06-30,48384,"zoning change",1025,2017-05-15,"filing fee","City of Chicago",30402,2017-08-02
10945,2017-01-01,2017-03-31,48384,variance,525,2017-03-09,"filing fee","City of Chicago",34181,2017-08-02
10946,2017-01-01,2017-03-31,48384,variance,525,2017-03-09,"filing fee","City of Chicago",34181,2017-08-02
10947,2017-01-01,2017-03-31,48384,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34206,2017-08-02
10948,2017-01-01,2017-03-31,48384,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34206,2017-08-02
10949,2017-01-01,2017-03-31,48384,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34227,2017-08-02
10950,2017-01-01,2017-03-31,48384,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34227,2017-08-02
10951,2017-01-01,2017-03-31,48384,variance,525,2017-02-08,"filing fee","City of Chicago",35184,2017-08-02
10952,2017-01-01,2017-03-31,48384,"zoning change",1050,2017-03-23,"filing fee","City of Chicago",35765,2017-08-02
10953,2017-04-01,2017-06-30,48384,"special use",1025,2017-04-11,"filing fee","City of Chicago",36381,2017-08-02
10954,2017-04-01,2017-06-30,48384,variance,525,2017-06-23,"filing fee","City of Chicago",36382,2017-08-02
10955,2017-04-01,2017-06-30,48384,"2 special uses",2025,2017-04-14,"filing fee","City of Chicago",36383,2017-08-02
10956,2017-04-01,2017-06-30,48384,"special use",1025,2017-04-11,"filing fee","City of Chicago",37862,2017-08-02
10957,2017-04-01,2017-06-30,48384,"special use",1025,2017-05-02,"filing fee","City of Chicago",37866,2017-08-02
10958,2017-04-01,2017-06-30,48384,"variance and special use",1525,2017-05-02,"filing fee","City of Chicago",37867,2017-08-02
10959,2017-04-01,2017-06-30,48384,variance,525,2017-05-05,"filing fee","City of Chicago",37868,2017-08-02
10960,2017-04-01,2017-06-30,48384,"zoning change",1025,2017-05-15,"filing fee","City of Chicago",38481,2017-08-02
10961,2017-04-01,2017-06-30,48384,"zoning change",1025,2017-05-31,"filing fee","City of Chicago",38485,2017-08-02
10962,2017-04-01,2017-06-30,48384,"zoning change",1025,2017-06-19,"filing fee","City of Chicago",38486,2017-08-02
10963,2017-04-01,2017-06-30,48384,"zoning change",1025,2017-06-19,"filing fee","City of Chicago",38488,2017-08-02
10964,2017-04-01,2017-06-30,48384,"zoning change",1025,2017-06-19,"filing fee","City of Chicago",38489,2017-08-02
10981,2017-04-01,2017-06-30,48521,"Minor Change Fee",1500,2017-04-07,"Minor Change Fee","City of Chicago, 121 N. LaSalle, Chicago, Illinois  60602, Municipal Corporation",13011,2017-08-03
11057,2017-04-01,2017-06-30,49403,"special use",1025,2017-06-15,"filing fee","City of Chicago",26341,2017-09-06
11058,2017-04-01,2017-06-30,49403,"2 variances",1025,2017-06-15,"filing fee","city of chicago",26341,2017-09-06
11059,2017-04-01,2017-06-30,49403,variance,525,2017-04-24,"filing fee","City of Chicago",29146,2017-09-06
11060,2017-04-01,2017-06-30,49403,"zoning change",1025,2017-04-07,"filing fee","City of Chicago",29762,2017-09-06
11061,2017-04-01,2017-06-30,49403,"3 variances",1525,2017-05-12,"filing fee","City of Chicago",29766,2017-09-06
11062,2017-01-01,2017-03-31,49403,"zoning change",1050,2017-03-23,"filing fee","City of Chicago",29766,2017-09-06
11063,2017-04-01,2017-06-30,49403,variance,525,2017-04-28,"filing fee","City of Chicago",29766,2017-09-06
11064,2017-04-01,2017-06-30,49403,"zoning change",1025,2017-05-15,"filing fee","City of Chicago",30402,2017-09-06
11065,2017-01-01,2017-03-31,49403,variance,525,2017-03-09,"filing fee","City of Chicago",34181,2017-09-06
11066,2017-01-01,2017-03-31,49403,variance,525,2017-03-09,"filing fee","City of Chicago",34181,2017-09-06
11067,2017-01-01,2017-03-31,49403,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34206,2017-09-06
11068,2017-01-01,2017-03-31,49403,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34206,2017-09-06
11069,2017-01-01,2017-03-31,49403,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34227,2017-09-06
11070,2017-01-01,2017-03-31,49403,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34227,2017-09-06
11071,2017-01-01,2017-03-31,49403,variance,525,2017-02-08,"filing fee","City of Chicago",35184,2017-09-06
11072,2017-01-01,2017-03-31,49403,"zoning change",1050,2017-03-23,"filing fee","City of Chicago",35765,2017-09-06
11073,2017-04-01,2017-06-30,49403,"special use",1025,2017-04-11,"filing fee","City of Chicago",36381,2017-09-06
11074,2017-04-01,2017-06-30,49403,variance,525,2017-06-23,"filing fee","City of Chicago",36382,2017-09-06
11075,2017-04-01,2017-06-30,49403,"2 special uses",2025,2017-04-14,"filing fee","City of Chicago",36383,2017-09-06
11076,2017-04-01,2017-06-30,49403,"special use",1025,2017-04-11,"filing fee","City of Chicago",37862,2017-09-06
11077,2017-04-01,2017-06-30,49403,"special use",1025,2017-05-02,"filing fee","City of Chicago",37866,2017-09-06
11078,2017-04-01,2017-06-30,49403,"variance and special use",1525,2017-05-02,"filing fee","City of Chicago",37867,2017-09-06
11079,2017-04-01,2017-06-30,49403,variance,525,2017-05-05,"filing fee","City of Chicago",37868,2017-09-06
11080,2017-04-01,2017-06-30,49403,"zoning change",1025,2017-05-15,"filing fee","City of Chicago",38481,2017-09-06
11081,2017-04-01,2017-06-30,49403,"zoning change",1025,2017-05-31,"filing fee","City of Chicago",38485,2017-09-06
11082,2017-04-01,2017-06-30,49403,"zoning change",1025,2017-06-19,"filing fee","City of Chicago",38486,2017-09-06
11083,2017-04-01,2017-06-30,49403,"zoning change",1025,2017-06-19,"filing fee","City of Chicago",38488,2017-09-06
11084,2017-04-01,2017-06-30,49403,"zoning change",1025,2017-06-19,"filing fee","City of Chicago",38489,2017-09-06
11101,2017-04-01,2017-06-30,49461,"special use",1025,2017-06-15,"filing fee","City of Chicago",26341,2017-09-07
11102,2017-04-01,2017-06-30,49461,"2 variances",1025,2017-06-15,"filing fee","city of chicago",26341,2017-09-07
11103,2017-04-01,2017-06-30,49461,variance,525,2017-04-24,"filing fee","City of Chicago",29146,2017-09-07
11104,2017-04-01,2017-06-30,49461,"zoning change",1025,2017-04-07,"filing fee","City of Chicago",29762,2017-09-07
11105,2017-01-01,2017-03-31,49461,"zoning change",1050,2017-03-23,"filing fee","City of Chicago",29766,2017-09-07
11106,2017-04-01,2017-06-30,49461,variance,525,2017-04-28,"filing fee","City of Chicago",29766,2017-09-07
11107,2017-04-01,2017-06-30,49461,"3 variances",1525,2017-05-12,"filing fee","City of Chicago",29766,2017-09-07
11108,2017-04-01,2017-06-30,49461,"zoning change",1025,2017-05-15,"filing fee","City of Chicago",30402,2017-09-07
11109,2017-01-01,2017-03-31,49461,variance,525,2017-03-09,"filing fee","City of Chicago",34181,2017-09-07
11110,2017-01-01,2017-03-31,49461,variance,525,2017-03-09,"filing fee","City of Chicago",34181,2017-09-07
11111,2017-01-01,2017-03-31,49461,"zoning change",1025,2017-03-09,"filing fee","City of Chicago",34206,2017-09-07
